,App id,clean_content,tags
1523,B0094BB4TW,"['i', 'can', 'check', 'in', 'from', 'anywhere', 'my', 'kindle', 'takes', 'me']","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
1524,B0094BB4TW,"['would', 'be', 'better', 'if', 'it', 'had', 'more', 'of', 'the', 'features', 'you', 'get', 'on', 'the', 'website', 'on', 'the', 'pc']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1525,B0094BB4TW,"['no', 'better', 'way', 'to', 'stay', 'caught', 'up', 'with', 'your', 'friends', 'on', 'fb', 'easy', 'to', 'use', 'a', 'good', 'app']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1526,B0094BB4TW,"['could', 'use', 'some', 'tweaks', 'but', 'overall', 'solid']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1527,B0094BB4TW,"['i', 'have', 'used', 'this', 'app', 'for', 'most', 'of', 'the', 'year', 'but', 'as', 'of', 'yesterday', 'i', 'have', 'not', 'been', 'able', 'to', 'get', 'past', 'login', 'blue', 'screen']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I']"
1528,B0094BB4TW,"['either', 'this', 'is', 'virus', 'attacking', 'itself', 'only', 'to', 'this', 'app', 'or', 'it', 'is', 'a', 'very', 'bad', 'update']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1529,B0094BB4TW,"['as', 'it', 'is', 'not', 'only', 'men', 'and', 'not', 'every', 'app', 'on', 'my', 'kindle', 'i', 'wonder']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1530,B0094BB4TW,"['other', 'facebook', 'applications', 'are', 'hard', 'to', 'work', 'with', 'one', 'can', 'not', 'find', 'the', 'commands', 'the', 'page', 'freezes', 'or', 'one', 'can', 'get', 'lost', 'and', 'find', 'it', 'difficult', 'to', 'return', 'to', 'original', 'screan', 'this', 'app', 'works']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O']"
1531,B0094BB4TW,"['facebook', 'helps', 'you', 'keep', 'in', 'touch', 'with', 'friends', 'that', 'otherwise', 'would', 'be', 'literally', 'impossible', 'to', 'stay', 'in', 'touch', 'with']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
1532,B0094BB4TW,"['the', 'games', 'are', 'also', 'challenging', 'and', 'very', 'addicting']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1533,B0094BB4TW,"['alot', 'of', 'time', 'it', 'is', 'not', 'responding', 'which', 'is', 'very', 'frustratingi', 'get', 'tired', 'waiting', 'to', 'be', 'able', 'to', 'continue', 'my', 'work']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1534,B0094BB4TW,"['cruising', 'along', 'on', 'fb', 'when', 'all', 'of', 'a', 'sudden', 'i', 'cannot', 'open', 'it', 'anymore']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']"
1535,B0094BB4TW,"['tried', 'all', 'the', 'things', 'from', 'other', 'posts', 'but', 'still', 'stuck', 'in', 'fb', 'kindle', 'gridlock']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1536,B0094BB4TW,"['opens', 'on', 'silk', 'just', 'fine']","['B', 'O', 'O', 'O', 'O']"
1537,B0094BB4TW,"['the', 'app', 'is', 'responsive', 'but', 'one', 'problem', 'when', 'sending', 'a', 'message', 'to', 'someone', 'the', 'plus', 'nd', 'smokey', 'face', 'icon', 'for', 'sending', 'images', 'is', 'their', 'but', 'when', 'i', 'press', 'it', 'no', 'options', 'for', 'pics', 'or', 'stickers', 'to', 'send', 'comes', 'up', 'not', 'a', 'major', 'problem', 'to', 'me', 'although', 'to', 'some', 'people', 'probably', 'yes', 'fixxxxx', 'asap']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1538,B0094BB4TW,"['i', 'never', 'thought', 'that', 'i', 'd', 'be', 'on', 'face', 'book', 'my', 'grand', 'kids', 'put', 'me', 'out', 'there', 'and', 'now', 'i', 'enjoy', 'reading', 'what', 'they', 're', 'doing']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
1539,B0094BB4TW,"['pictures', 'are', 'great', 'since', 'picture', 'taking', 'and', 'developing', 'is', 'getting', 'to', 'be', 'a', 'thing', 'of', 'the', 'past', 'cell', 'phones', 'hold', 'their', 'pictures']","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1540,B0094BB4TW,"['it', 'logs', 'you', 'on', 'and', 'is', 'usually', 'stable']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']"
1541,B0094BB4TW,"['my', 'main', 'issue', 'is', 'that', 'the', 'app', 'feels', 'very', 'cramped', 'like', 'they', 'were', 'trying', 'to', 'fit', 'so', 'much', 'into', 'it', 'that', 'they', 'ran', 'out', 'of', 'space']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1542,B0094BB4TW,"['the', 'pictures', 'that', 'appear', 'on', 'my', 'timeline', 'take', 'up', 'the', 'entire', 'screen', 'and', 'are', 'not', 'automatically', 'sized', 'down']","['O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I']"
1543,B0094BB4TW,"['i', 'did', 'have', 'it', 'freeze', 'on', 'me', 'a', 'couple', 'of', 'times', 'and', 'i', 'thought', 'it', 'was', 'going', 'to', 'crash', 'but', 'it', 'managed', 'to', 'recover']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1544,B0094BB4TW,"['if', 'they', 'can', 'make', 'it', 'so', 'your', 'photos', 'don', 't', 'take', 'up', 'the', 'entire', 'screen', 'and', 'fix', 'the', 'freezing', 'issues', 'it', 'would', 'be', 'a', 'little', 'more', 'useful']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1545,B0094BB4TW,"['as', 'it', 'is', 'i', 'still', 'have', 'it', 'on', 'my', 'kindle', 'fire', 'but', 'i', 'rarely', 'use', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1546,B0094BB4TW,"['that', 'is', 'my', 'biggest', 'gripe', 'along', 'with', 'not', 'being', 'able', 'to', 'show', 'my', 'jewelry', 'on', 'my', 'timeline', 'have', 'to', 'use', 'a', 'business', 'page', 'which', 'most', 'people', 'don', 't', 'go', 'to', 'often']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1547,B0094BB4TW,"['this', 'just', 'does', 'not', 'work', 'properly', 'with', 'the', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1548,B0094BB4TW,"['it', 's', 'so', 'bad', 'that', 'it', 's', 'clearly', 'obvious', 'that', 'the', 'author', 'of', 'the', 'software', 'and', 'the', 'person', 'who', 'approved', 'its', 'release', 'for', 'the', 'fire', 'has', 'never', 'ever', 'actually', 'loaded', 'it', 'and', 'run', 'it', 'on', 'a', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1549,B0094BB4TW,"['i', 'wish', 'i', 'could', 'rate', 'this', 'with', 'negative', 'stars', 'because', 'it', 's', 'just', 'that', 'terrible']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1550,B0094BB4TW,"['july', 'update', 'has', 'made', 'this', 'app', 'unusable']","['O', 'B', 'O', 'O', 'O', 'O', 'O']"
1551,B0094BB4TW,"['i', 'can', 'not', 'open', 'it']","['O', 'O', 'O', 'B', 'O']"
1552,B0094BB4TW,"['i', 'have', 'deleted', 'the', 'a', 'pop', 'and', 'reinstalled', 'it', 'several', 'times']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']"
1553,B0094BB4TW,"['thanks', 'update', 'job', 'well', 'done', 'not']","['O', 'B', 'O', 'O', 'O', 'O']"
1554,B0094BB4TW,"['this', 'face', 'book', 'works', 'great', 'on', 'my', 'htc', 'phone', 'but', 'didnt', 'work', 'on', 'my', 'kindle', 'fire', 'hd']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1555,B0094BB4TW,"['it', 'keeps', 'glitching']","['O', 'O', 'O']"
1556,B0094BB4TW,"['i', 'had', 'to', 'get', 'the', 'facebook', 'that', 'had', 'the', 'fb', 'facebook', 'for', 'kindle', 'fire', 'hd', 'for', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1557,B0094BB4TW,"['so', 'if', 'this', 'dont', 'work', 'for', 'you', 'try', 'looking', 'for', 'one', 'that', 'works', 'just', 'for', 'your', 'device']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1558,B0094BB4TW,"['i', 'like', 'the', 'social', 'aspect', 'of', 'it', 'but', 'sometimes', 'the', 'privacy', 'sttings', 'are', 'confusing']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']"
1559,B0094BB4TW,"['for', 'the', 'most', 'part', 'it', 'is', 'easy']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1560,B0094BB4TW,"['its', 'the', 'same', 'facebook']","['O', 'O', 'O', 'O']"
1561,B0094BB4TW,"['to', 'me', 'there', 's', 'nothing', 'different']","['O', 'O', 'O', 'O', 'O', 'O']"
1562,B0094BB4TW,"['i', 'use', 'it', 'when', 'i', 'don', 't', 'feel', 'like', 'getting', 'up', 'to', 'check', 'my', 'fb']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1563,B0094BB4TW,"['plus', 'you', 'get', 'messages', 'instantly']","['O', 'O', 'B', 'I', 'O']"
1564,B0094BB4TW,"['after', 'the', 'first', 'or', 'so', 'posts', 'the', 'rest', 'just', 'load', 'as', 'blue', 'text', 'without', 'pictures', 'and', 'it', 'doesn', 't', 'change', 'after', 'refresh']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1565,B0094BB4TW,"['this', 'doesn', 't', 'happen', 'on', 'my', 'news', 'feed', 'but', 'does', 'on', 'groups', 'and', 'pages']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B']"
1566,B0094BB4TW,"['the', 'only', 'posts', 'that', 'show', 'up', 'on', 'the', 'kindle', 'fire', 'app', 'are', 'whatever', 'they', 'decide', 'to', 'show']","['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1567,B0094BB4TW,"['there', 'is', 'no', 'way', 'of', 'searching', 'new', 'posts', 'or', 'most', 'recent']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']"
1568,B0094BB4TW,"['some', 'i', 'get', 'are', 'days', 'old']","['O', 'O', 'O', 'O', 'O', 'O']"
1569,B0094BB4TW,"['how', 'do', 'i', 'use', 'the', 'new', 'update', 'i', 'can', 't', 'even', 'find', 'my', 'own', 'profile', 'or', 'any', 'settings', 'anymore']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O']"
1570,B0094BB4TW,"['what', 'the', 'crap']","['O', 'O', 'O']"
1571,B0094BB4TW,"['in', 'my', 'opinion', 'i', 'think', 'this', 'is', 'someplace', 'for', 'people', 'to', 'gossip']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1572,B0094BB4TW,"['i', 'only', 'go', 'on', 'it', 'when', 'it', 'is', 'necessary']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1573,B0094BB4TW,"['the', 'facebook', 'app', 'can', 'be', 'very', 'helpful', 'keeping', 'up', 'with', 'your', 'facebook']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
1574,B0094BB4TW,"['but', 'it', 'also', 'malfunctions', 'a', 'lot', 'sometimes']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1575,B0094BB4TW,"['but', 'other', 'than', 'that', 'the', 'app', 'is', 'dependable', 'and', 'could', 'probably', 'use', 'an', 'update']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
1576,B0094BB4TW,"['this', 'is', 'a', 'great', 'app', 'it', 'is', 'big', 'and', 'beautiful', 'with', 'large', 'pictures', 'and', 'all', 'the', 'features', 'from', 'the', 'desktop', 'version']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1577,B0094BB4TW,"['this', 'app', 'is', 'a', 'must', 'have']","['O', 'O', 'O', 'O', 'O', 'O']"
1578,B0094BB4TW,"['its', 'great', 'except', 'i', 'miss', 'things', 'because', 'the', 'news', 'feed', 'wont', 'load', 'prior', 'events', 'and', 'i', 'cant', 'check', 'facebook', 'all', 'day']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1579,B0094BB4TW,"['you', 'keep', 'connected', 'to', 'the', 'outside', 'world', 'learn', 'a', 'lot', 'about', 'people', 'get', 'to', 'to', 'see', 'family', 'and', 'friends', 'pictures', 'help', 'out', 'something', 'to', 'bebefit', 'others', 'good', 'recipes', 'ect']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1580,B0094BB4TW,"['this', 'application', 'is', 'good', 'for', 'adult', 'and', 'teens', 'it', 'was', 'download', 'by', 'my', 'nice', 'but', 'my', 'kids', 'don', 't', 'have', 'a', 'password', 'but', 'is', 'good', 'for', 'mammy', 'i', 'got', 'my', 'facebook', 'and', 'its', 'great', 'to', 'be', 'in', 'contact', 'with', 'my', 'family']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
1581,B0094BB4TW,"['i', 'hate', 'the', 'fact', 'that', 'on', 'the', 'kindle', 'you', 'cant', 'send', 'voice', 'messages', 'when', 'it', 'has', 'a', 'speaker']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
1582,B0094BB4TW,"['i', 'am', 'new', 'and', 'often', 'feel', 'unclear', 'on', 'using', 'different', 'areas', 'and', 'getting', 'simple', 'instructions', 'seems', 'far', 'too', 'complicated']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']"
1583,B0094BB4TW,"['where', 'does', 'one', 'find', 'facebook', 'for', 'dummies']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1584,B0094BB4TW,"['i', 'picked', 'stars', 'because', 'facebook', 'is', 'the', 'best', 'i', 'have', 'found', 'many', 'friends', 'and', 'relatives', 'i', 'havent', 'seen', 'in', 'years', 'how', 'can', 'you', 'beat', 'that', 'i', 'am', 'hook', 'on', 'facebook', 'should', 'have', 'been', 'on', 'it', 'sooner']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1585,B0094BB4TW,"['it', 'works', 'well', 'on', 'my', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O']"
1586,B0094BB4TW,"['i', 'like', 'the', 'way', 'that', 'it', 'looks']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1587,B0094BB4TW,"['i', 'like', 'how', 'smooth', 'it', 'runs']","['O', 'O', 'O', 'O', 'O', 'O']"
1588,B0094BB4TW,"['i', 'use', 'my', 'kindle', 'for', 'every', 'thing', 'i', 'use', 'on', 'my', 'laptop']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1589,B0094BB4TW,"['i', 'never', 'go', 'anywhere', 'without', 'my', 'kindle', 'in', 'my', 'purse']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1590,B0094BB4TW,"['for', 'me', 'this', 'app', 'is', 'completely', 'useless']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1591,B0094BB4TW,"['why', 'doesn', 't', 'it', 'download', 'and', 'work', 'like', 'any', 'other', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1592,B0094BB4TW,"['i', 'just', 'want', 'to', 'use', 'it', 'like', 'any', 'other', 'and', 'i', 'can', 't']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1593,B0094BB4TW,"['app', 'won', 't', 'install', 'completely']","['O', 'O', 'O', 'B', 'O']"
1594,B0094BB4TW,"['keeps', 'showing', 'install', 'failed']","['O', 'O', 'B', 'O']"
1595,B0094BB4TW,"['requires', 'additional', 'steps', 'now', 'for', 'me', 'to', 'access', 'facebook']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1596,B0094BB4TW,"['i', 'like', 'facebook', 'for', 'the', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1597,B0094BB4TW,"['i', 'use', 'it', 'all', 'the', 'time']","['O', 'O', 'O', 'O', 'O', 'O']"
1598,B0094BB4TW,"['there', 'are', 'more', 'options', 'available', 'to', 'you', 'if', 'you', 'use', 'a', 'pc', 'or', 'mac', 'instead']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1599,B0094BB4TW,"['however', 'this', 'app', 'still', 'retains', 'a', 'lot', 'of', 'the', 'features', 'that', 'i', 'use', 'most', 'often', 'for', 'example', 'event', 'info', 'news', 'feed', 'stories', 'photo', 'album', 'viewing', 'videos', 'etc']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'I', 'B', 'O']"
1600,B0094BB4TW,"['facebook', 'games', 'do', 'not', 'work', 'in', 'this', 'version', 'of', 'facebook', 'you', 'would', 'need', 'an', 'actual', 'computer', 'for', 'that']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1601,B0094BB4TW,"['i', 'like', 'the', 'layout', 'of', 'the', 'application', 'but', 'i', 'like', 'my', 'applkication', 'posts', 'hidden', 'once', 'i', 'have', 'viewed', 'them']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
1602,B0094BB4TW,"['i', 'give', 'this', 'a', 'rating', 'as', 'you', 'cannot', 'hide', 'posts', 'in', 'your', 'newsfeed']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B']"
1603,B0094BB4TW,"['add', 'this', 'and', 'i', 'may', 'give', 'it', 'a', 'star']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1604,B0094BB4TW,"['i', 'am', 'glad', 'kindle', 'has', 'an', 'application']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1605,B0094BB4TW,"['i', 'do', 'wish', 'the', 'kindle', 'worked', 'more', 'like', 'my', 'iphone', 'tho']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1606,B0094BB4TW,"['appreciated', 'how', 'quickly', 'i', 'was', 'able', 'to', 'put', 'it', 'on', 'my', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1607,B0094BB4TW,"['defintely', 'worth', 'downloading']","['O', 'O', 'O']"
1608,B0094BB4TW,"['um', 'yea', 'new', 'layout', 'is', 'ugly', 'where', 'do', 'i', 'see', 'notifications']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
1609,B0094BB4TW,"['how', 'can', 'i', 'get', 'to', 'my', 'own', 'profile', 'events', 'friends', 'everything']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O']"
1610,B0094BB4TW,"['how', 'do', 'i', 'get', 'to', 'messages']","['O', 'O', 'O', 'B', 'I', 'I']"
1611,B0094BB4TW,"['very', 'bad', 'update']","['O', 'O', 'B']"
1612,B0094BB4TW,"['word', 'of', 'advice', 'if', 'it', 'isn', 't', 'broken', 'dont', 'fix', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1613,B0094BB4TW,"['the', 'pictures', 'are', 'so', 'big', 'that', 'it', 'is', 'more', 'than', 'annoying', 'and', 'is', 'an', 'irritant']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1614,B0094BB4TW,"['can', 't', 'do', 'highlight', 'copy', 'then', 'paste']","['O', 'O', 'O', 'B', 'B', 'O', 'B']"
1615,B0094BB4TW,"['i', 'would', 'consider', 'it', 'barely', 'functional', 'but', 'there', 'are', 'few', 'choices', 'available', 'so', 'you', 'really', 'have', 'no', 'choice']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1616,B0094BB4TW,"['i', 'can', 'only', 'access', 'the', 'latest', 'news', 'feed', 'entries', 'at', 'any', 'one', 'time']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']"
1617,B0094BB4TW,"['i', 'don', 't', 'actually', 'bother', 'using', 'it', 'on', 'the', 'kindle', 'now']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1618,B0094BB4TW,"['my', 'android', 'version', 'is', 'much', 'more', 'convenient']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
1619,B0094BB4TW,"['fix', 'this', 'app']","['O', 'O', 'O']"
1620,B0094BB4TW,"['as', 'others', 'have', 'said', 'it', 'only', 'loads', 'the', 'first', 'few', 'posts', 'in', 'the', 'news', 'feed']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I']"
1621,B0094BB4TW,"['i', 'have', 'gone', 'back', 'to', 'using', 'this', 'app', 'on', 'my', 'android', 'phone', 'because', 'it', 'works', 'just', 'fine', 'on', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1622,B0094BB4TW,"['but', 'it', 'sure', 'would', 'be', 'a', 'lot', 'nicer', 'if', 'it', 'would', 'work', 'on', 'my', 'much', 'larger', 'screened', 'kindle', 'fire', 'hd', 'just', 'please', 'fix', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1623,B0094BB4TW,"['just', 'getting', 'used', 'to', 'it']","['O', 'O', 'O', 'O', 'O']"
1624,B0094BB4TW,"['think', 'its', 'great', 'a', 'wonderful', 'way', 'to', 'connect', 'with', 'friends', 'i', 'like', 'th', 'new', 'look', 'keep', 'up', 'the', 'good', 'work', 'its', 'the', 'best']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1625,B0094BB4TW,"['i', 'flipping', 'love', 'this']","['O', 'O', 'O', 'O']"
1626,B0094BB4TW,"['its', 'absolutely', 'the', 'best', 'app', 'on', 'the', 'market']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1627,B0094BB4TW,"['i', 'would', 'absolutely', 'positively', 'reccomend', 'to', 'anyone', 'i', 'know']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1628,B0094BB4TW,"['i', 'can', 'get', 'on', 'facebook', 'with', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1629,B0094BB4TW,"['what', 'more', 'does', 'one', 'need', 'with', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
